train_acc,train_loss,val_acc,val_loss
0.9714200000000001,0.07106361,0.8707594936708861,0.7671333
0.973,0.06596018,0.8693037974683544,0.775597
0.9710300000000002,0.07168123,0.8722784810126581,0.78264743
0.9733700000000001,0.066459626,0.8724050632911394,0.8333265
0.97221,0.068668105,0.87,0.7792191
0.9735900000000001,0.06647164,0.8697468354430379,0.7884322
0.9747,0.06286664,0.8695569620253164,0.8260761
0.97352,0.06534889,0.8727215189873417,0.79634464
0.9747000000000001,0.06260561,0.8681645569620254,0.8035424
0.9747200000000001,0.06254792,0.8691772151898733,0.8351585
0.9768200000000001,0.057975736,0.8686708860759493,0.865352
0.9741500000000001,0.06587759,0.8699367088607596,0.85418254
0.9770100000000002,0.058072638,0.8739873417721519,0.87118375
0.9764600000000001,0.059464425,0.8714556962025315,0.8829593
0.9775400000000002,0.057672255,0.8674683544303797,0.88987565
0.97713,0.058674477,0.869367088607595,0.86944544
0.97767,0.055930845,0.8699367088607596,0.89813447
0.9772400000000001,0.058500413,0.8656329113924052,0.86431605
0.9786300000000001,0.055227157,0.8684177215189874,0.8850563
0.9778500000000001,0.05724884,0.8668987341772154,0.86572903
0.9791400000000001,0.054501373,0.87,0.9013035
0.9793800000000001,0.052266292,0.8724683544303797,0.8782143
0.9783000000000001,0.054599084,0.8664556962025317,0.9465647
0.9790800000000002,0.052634377,0.8677848101265822,0.91978645
0.9791500000000001,0.053737774,0.8651898734177215,0.89761025
0.98118,0.04899581,0.8680379746835444,0.9429447
0.9803200000000001,0.051710267,0.8671518987341773,0.9364867
0.9808600000000002,0.04893093,0.8694936708860759,0.9398385
0.9820400000000002,0.047108185,0.8730379746835443,0.94128996
0.9803600000000001,0.05060614,0.8722151898734177,0.97228086
0.9802600000000001,0.04914564,0.8698101265822785,0.9352174
0.9825000000000003,0.045099415,0.870506329113924,0.98538053
0.9806200000000002,0.0510061,0.8735443037974683,0.9325395
0.9828400000000002,0.04516394,0.8673417721518989,0.9737479
0.98118,0.0495595,0.8695569620253164,0.9917886
0.9842600000000001,0.041804582,0.8689240506329113,0.995035
0.9831200000000001,0.043777656,0.8713291139240508,0.9878993
0.9832500000000001,0.044090107,0.8708860759493668,0.97913116
0.9821800000000002,0.047147505,0.8700000000000002,0.9660079
0.9843900000000001,0.04098214,0.8704430379746837,0.9803299
0.9823000000000001,0.04730963,0.8698734177215189,0.9926459
0.9836300000000001,0.04262627,0.8718987341772151,0.9830598
0.9843600000000001,0.041156106,0.8709493670886077,0.99760705
